ts_utc,symbol,expiry,strike,call_gex,put_gex,spot_price,total_gex,abs_gex
2026-02-20 23:49:31.599793+00:00,BTC,2026-03-27,80000.0,478198051.31745005,-200098958.38984802,67989.0,278099092.92760205,678297009.707298
2026-02-20 23:49:31.599793+00:00,BTC,2026-03-27,82000.0,65343718.254456006,-57956956.669098005,67989.0,7386761.585358001,123300674.923554
2026-02-20 23:49:31.599793+00:00,BTC,2026-03-27,84000.0,64382237.397288,-63725841.812106,67989.0,656395.5851820037,128108079.20939401
2026-02-20 23:49:31.599793+00:00,BTC,2026-03-27,85000.0,113940104.07852902,-213541200.37371603,67989.0,-99601096.29518701,327481304.45224506
2026-02-20 23:49:31.599793+00:00,BTC,2026-03-27,86000.0,29560913.853795003,-42619487.995620005,67989.0,-13058574.141825002,72180401.849415
2026-02-20 23:49:31.599793+00:00,BTC,2026-03-27,88000.0,36873715.37321701,-37155688.124598,67989.0,-281972.75138098747,74029403.49781501
2026-02-20 23:49:31.599793+00:00,BTC,2026-03-27,90000.0,264740056.01791203,-146214427.851351,67989.0,118525628.16656104,410954483.86926305
2026-02-20 23:49:31.599793+00:00,BTC,2026-03-27,92000.0,53537842.72942201,-40275878.406273,67989.0,13261964.32314901,93813721.13569501
2026-02-20 23:49:31.599793+00:00,BTC,2026-03-27,94000.0,62990863.65686701,-12453026.101974,67989.0,50537837.55489302,75443889.75884101
2026-02-20 23:49:31.599793+00:00,BTC,2026-03-27,95000.0,216018862.582572,-70003202.40842402,67989.0,146015660.174148,286022064.990996
2026-02-20 23:49:31.599793+00:00,BTC,2026-03-27,96000.0,113468608.658187,0.0,67989.0,113468608.658187,113468608.658187
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,45000.0,0.0,-32084801.103861004,67989.0,-32084801.103861004,32084801.103861004
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,50000.0,0.0,-71912296.61039701,67989.0,-71912296.61039701,71912296.61039701
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,55000.0,0.0,-34631800.87453201,67989.0,-34631800.87453201,34631800.87453201
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,60000.0,0.0,-188995703.49120602,67989.0,-188995703.49120602,188995703.49120602
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,61000.0,0.0,-55765889.71574401,67989.0,-55765889.71574401,55765889.71574401
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,62000.0,0.0,-30970777.6107,67989.0,-30970777.6107,30970777.6107
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,64000.0,0.0,-28941498.301581,67989.0,-28941498.301581,28941498.301581
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,65000.0,0.0,-130548761.385282,67989.0,-130548761.385282,130548761.385282
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,66000.0,52100243.947790995,-61072524.446652,67989.0,-8972280.498861007,113172768.394443
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,68000.0,61904575.188432,-48730438.443582,67989.0,13174136.744850002,110635013.632014
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,70000.0,176353154.72027102,-88599536.487207,67989.0,87753618.23306403,264952691.20747802
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,72000.0,120328404.773751,-21300498.989568,67989.0,99027905.78418301,141628903.76331902
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,74000.0,23935326.338538002,-28012374.97326,67989.0,-4077048.634721998,51947701.31179801
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,75000.0,148756805.117901,-27402204.429288,67989.0,121354600.688613,176159009.547189
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,76000.0,65468525.865723,0.0,67989.0,65468525.865723,65468525.865723
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,77000.0,14657960.567691,0.0,67989.0,14657960.567691,14657960.567691
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,78000.0,85520948.74262102,0.0,67989.0,85520948.74262102,85520948.74262102
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,80000.0,65944643.790186,0.0,67989.0,65944643.790186,65944643.790186
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,82000.0,30434567.132664002,-10160264.057958001,67989.0,20274303.074706003,40594831.190622
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,84000.0,118160450.341002,-47177277.05892601,67989.0,70983173.282076,165337727.399928
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,85000.0,108222066.480852,0.0,67989.0,108222066.480852,108222066.480852
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,86000.0,119972471.95643401,-41260471.78404601,67989.0,78712000.172388,161232943.74048
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,88000.0,15106343.467428003,-10303561.685709,67989.0,4802781.781719003,25409905.153137002
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,90000.0,37294363.248228006,0.0,67989.0,37294363.248228006,37294363.248228006
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,94000.0,16904497.570497,0.0,67989.0,16904497.570497,16904497.570497
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,95000.0,39559390.267518,0.0,67989.0,39559390.267518,39559390.267518
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,98000.0,12499251.143183999,0.0,67989.0,12499251.143183999,12499251.143183999
2026-02-20 23:49:31.599793+00:00,BTC,2026-04-24,100000.0,52733527.012368,0.0,67989.0,52733527.012368,52733527.012368
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,45000.0,0.0,-31197280.312629003,67989.0,-31197280.312629003,31197280.312629003
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,50000.0,0.0,-76303675.52534701,67989.0,-76303675.52534701,76303675.52534701
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,55000.0,0.0,-14158730.122623,67989.0,-14158730.122623,14158730.122623
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,60000.0,30046276.786500003,-325673905.34093404,67989.0,-295627628.55443406,355720182.127434
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,62000.0,0.0,-13913737.404210001,67989.0,-13913737.404210001,13913737.404210001
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,65000.0,84120329.99395801,-170422481.933028,67989.0,-86302151.93907,254542811.92698604
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,66000.0,0.0,-38265089.113638006,67989.0,-38265089.113638006,38265089.113638006
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,68000.0,18915286.863132,-19275842.18457,67989.0,-360555.3214379996,38191129.047702
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,70000.0,58918437.526266,-257011229.1276,67989.0,-198092791.601334,315929666.653866
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,75000.0,84573335.397816,-237374831.62159202,67989.0,-152801496.223776,321948167.019408
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,80000.0,93319113.194748,-156037249.108476,67989.0,-62718135.91372801,249356362.30322403
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,85000.0,146884690.948896,-285199259.25745803,67989.0,-138314568.30856204,432083950.206354
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,90000.0,132055697.72872801,-93406940.77304702,67989.0,38648756.955680996,225462638.50177503
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,95000.0,91091066.208426,-50431519.96011001,67989.0,40659546.24831599,141522586.168536
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,100000.0,85816789.006365,-42790520.64809701,67989.0,43026268.35826799,128607309.65446201
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,105000.0,45781280.814384006,-12166430.846472,67989.0,33614849.967912,57947711.66085601
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,110000.0,58923060.03038701,-43659551.422845,67989.0,15263508.607542008,102582611.453232
2026-02-20 23:49:31.599793+00:00,BTC,2026-06-26,115000.0,77607221.687469,-14662583.071812002,67989.0,62944638.615657,92269804.75928101
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,45000.0,0.0,-22534707.589875,67989.0,-22534707.589875,22534707.589875
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,50000.0,0.0,-108346874.09211901,67989.0,-108346874.09211901,108346874.09211901
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,60000.0,0.0,-83177339.15327401,67989.0,-83177339.15327401,83177339.15327401
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,65000.0,0.0,-12924521.522316001,67989.0,-12924521.522316001,12924521.522316001
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,70000.0,0.0,-47131052.017716,67989.0,-47131052.017716,47131052.017716
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,75000.0,56311345.20202201,-282841782.155748,67989.0,-226530436.953726,339153127.35777
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,80000.0,43090983.415962,-58770517.394394,67989.0,-15679533.978432,101861500.810356
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,85000.0,12198788.375318998,-15679533.978432,67989.0,-3480745.603113001,27878322.353750996
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,90000.0,46687291.6221,-29833641.596934002,67989.0,16853650.025166,76520933.219034
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,95000.0,15443786.268261002,0.0,67989.0,15443786.268261002,15443786.268261002
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,100000.0,46659556.597374,-13303566.860238,67989.0,33355989.737136,59963123.457612
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,105000.0,36078644.664405,0.0,67989.0,36078644.664405,36078644.664405
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,115000.0,64530157.52916001,0.0,67989.0,64530157.52916001,64530157.52916001
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,120000.0,18143328.674925003,0.0,67989.0,18143328.674925003,18143328.674925003
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,125000.0,71514761.255991,0.0,67989.0,71514761.255991,71514761.255991
2026-02-20 23:49:31.599793+00:00,BTC,2026-09-25,130000.0,46571729.019075006,0.0,67989.0,46571729.019075006,46571729.019075006
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,45000.0,0.0,-89593374.87322201,67989.0,-89593374.87322201,89593374.87322201
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,50000.0,0.0,-80556379.316667,67989.0,-80556379.316667,80556379.316667
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,55000.0,0.0,-29228093.557083003,67989.0,-29228093.557083003,29228093.557083003
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,60000.0,0.0,-195647486.921325,67989.0,-195647486.921325,195647486.921325
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,70000.0,22178774.772558,-34645668.386895,67989.0,-12466893.614337001,56824443.159453005
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,75000.0,0.0,-26394498.530910004,67989.0,-26394498.530910004,26394498.530910004
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,80000.0,36425332.47348,-34225020.511884,67989.0,2200311.9615960047,70650352.98536399
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,85000.0,37164933.13284,-27134099.19027,67989.0,10030833.94257,64299032.32311
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,90000.0,38149526.510613,-27471541.991103,67989.0,10677984.519510001,65621068.501716
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,95000.0,24882939.683343,0.0,67989.0,24882939.683343,24882939.683343
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,100000.0,67109514.82867801,-11847478.062123,67989.0,55262036.76655501,78956992.89080101
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,105000.0,10756567.089567,0.0,67989.0,10756567.089567,10756567.089567
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,110000.0,120212842.170726,0.0,67989.0,120212842.170726,120212842.170726
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,115000.0,112793723.05652101,0.0,67989.0,112793723.05652101,112793723.05652101
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,120000.0,276527441.526462,0.0,67989.0,276527441.526462,276527441.526462
2026-02-20 23:49:31.599793+00:00,BTC,2026-12-25,130000.0,18342096.352128,0.0,67989.0,18342096.352128,18342096.352128
