ts_utc,symbol,expiry,strike,call_gex,put_gex,spot_price,total_gex,abs_gex
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,65000.0,10482459.799009934,-136526901.02037355,71403.59,-126044441.22136362,147009360.8193835
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,66000.0,66489182.02280571,-84629547.76447757,71403.59,-18140365.741671853,151118729.78728327
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,67000.0,64546663.93748335,-181495429.92468655,71403.59,-116948765.98720321,246042093.8621699
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,68000.0,149084439.19399294,-88744015.20504227,71403.59,60340423.98895067,237828454.39903522
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,69000.0,53839871.34121833,-43775486.30072922,71403.59,10064385.040489107,97615357.64194755
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,70000.0,412869217.9299735,-177090349.54222324,71403.59,235778868.38775024,589959567.4721967
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,71000.0,98441310.21365944,-34185259.21807471,71403.59,64256050.99558473,132626569.43173414
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,72000.0,388442435.39249456,-132871296.11964877,71403.59,255571139.2728458,521313731.5121433
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,73000.0,113675546.5363451,0.0,71403.59,113675546.5363451,113675546.5363451
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,74000.0,65816183.63104048,-33114579.958448205,71403.59,32701603.67259228,98930763.58948869
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,75000.0,460330899.9674167,-57006022.86611384,71403.59,403324877.10130286,517336922.83353055
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,76000.0,283638231.29305476,-11333904.734046245,71403.59,272304326.55900854,294972136.027101
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,77000.0,61044013.216705225,0.0,71403.59,61044013.216705225,61044013.216705225
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,78000.0,225806255.85522905,0.0,71403.59,225806255.85522905,225806255.85522905
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,79000.0,26904640.252614506,0.0,71403.59,26904640.252614506,26904640.252614506
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,80000.0,300799690.2830681,-91757212.54999113,71403.59,209042477.733077,392556902.83305925
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,81000.0,13612922.015251227,0.0,71403.59,13612922.015251227,13612922.015251227
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,82000.0,113843796.13428637,-19409885.435228996,71403.59,94433910.69905737,133253681.56951538
2026-03-10 17:10:28.167003+00:00,BTC,2026-04-24,84000.0,154861008.72331116,-52096193.6898266,71403.59,102764815.03348455,206957202.41313776
